date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:19:32	2998/2998	---M-Z	200	added ('OK')	text/css	etag:%2203b6717546adb1:0%22	https://app.dayzboosterz.com/assets/css/demo.css	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/css/demo.css	(from https://app.dayzboosterz.com/)
12:19:33	6989/6989	---M-Z	200	added ('OK')	text/css	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/css/pages/front-page.css	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/css/pages/front-page.css	(from https://app.dayzboosterz.com/)
12:19:33	4566/4566	---M-Z	200	added ('OK')	text/css	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/libs/node-waves/node-waves.css	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/libs/node-waves/node-waves.css	(from https://app.dayzboosterz.com/)
12:19:34	20937/20937	---M-Z	200	added ('OK')	text/css	etag:%220ef2b1c546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/libs/nouislider/nouislider.css	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/libs/nouislider/nouislider.css	(from https://app.dayzboosterz.com/)
12:19:35	24834/24834	---M-Z	200	added ('OK')	text/css	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/libs/swiper/swiper.css	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/libs/swiper/swiper.css	(from https://app.dayzboosterz.com/)
12:19:36	5695/5695	---M-Z	200	added ('OK')	text/css	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/css/pages/front-page-landing.css	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/css/pages/front-page-landing.css	(from https://app.dayzboosterz.com/)
12:19:36	46354/46354	---M-Z	200	added ('OK')	application/javascript	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/js/helpers.js	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/js/helpers.js	(from https://app.dayzboosterz.com/)
12:19:37	102762/102762	---MCZ	200	added ('OK')	application/javascript	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/js/template-customizer.js	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/js/template-customizer.js	(from https://app.dayzboosterz.com/)
12:19:38	1605/1605	---M-Z	200	added ('OK')	application/javascript	etag:%222814a91d8c6adb1:0%22	https://app.dayzboosterz.com/assets/js/front-config.js	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/js/front-config.js	(from https://app.dayzboosterz.com/)
12:19:38	3939/3939	---M-Z	200	added ('OK')	application/javascript	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/js/dropdown-hover.js	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/js/dropdown-hover.js	(from https://app.dayzboosterz.com/)
12:19:39	12097/12097	---M-Z	200	added ('OK')	application/javascript	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/js/mega-dropdown.js	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/js/mega-dropdown.js	(from https://app.dayzboosterz.com/)
12:19:39	46177/46177	---M-Z	200	added ('OK')	image/svg+xml	date:Sat,%2008%20Mar%202025%2017:19:27%20GMT	https://raw.githubusercontent.com/OzzieHouso/dzb-icon/refs/heads/main/gamer.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/raw.githubusercontent.com/OzzieHouso/dzb-icon/refs/heads/main/gamer.svg	(from https://app.dayzboosterz.com/)
12:19:40	5725/5725	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:19:29%20GMT	https://app.dayzboosterz.com/auth/login	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/auth/login.html	(from https://app.dayzboosterz.com/)
12:19:41	1667/1667	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/Join-community-arrow.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/Join-community-arrow.png	(from https://app.dayzboosterz.com/)
12:19:42	1469432/1469432	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/backgrounds/hero-bg.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/backgrounds/hero-bg.png	(from https://app.dayzboosterz.com/)
12:19:42	157/157	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2008%20Mar%202025%2017:19:30%20GMT	https://app.dayzboosterz.com/apps	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps.15.delayed	(from https://app.dayzboosterz.com/)
12:19:43	2090/2090	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/section-title-icon.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/section-title-icon.png	(from https://app.dayzboosterz.com/)
12:19:43	32913/32913	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:19:32%20GMT	https://app.dayzboosterz.com/apps/	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps/index.html	(from https://app.dayzboosterz.com/)
12:19:44	634/634	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/laptop.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/laptop.png	(from https://app.dayzboosterz.com/)
12:19:44	1966/1966	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/rocket.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/rocket.png	(from https://app.dayzboosterz.com/)
12:19:45	1501/1501	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/paper.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/paper.png	(from https://app.dayzboosterz.com/)
12:19:46	1781/1781	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/check.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/check.png	(from https://app.dayzboosterz.com/)
12:19:47	2162/2162	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/user.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/user.png	(from https://app.dayzboosterz.com/)
12:19:47	439/439	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/keyboard.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/keyboard.png	(from https://app.dayzboosterz.com/)
12:19:47	8177/8177	---M--	200	added ('OK')	image/png	etag:%22773a4f1a8996dec96cf47f28fa0ec14b%22	https://user-images.trustpilot.com/6715228ebeec461cd84570f0/73x73.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/user-images.trustpilot.com/6715228ebeec461cd84570f0/73x73.png	(from https://app.dayzboosterz.com/)
12:19:48	14423/14423	---M--	200	added ('OK')	image/png	etag:%22af427742dc0f55e3d4209cea164ab742%22	https://user-images.trustpilot.com/66bf0e3a40e8cd5b6f3ea63e/73x73.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/user-images.trustpilot.com/66bf0e3a40e8cd5b6f3ea63e/73x73.png	(from https://app.dayzboosterz.com/)
12:19:48	14375/14375	---M--	200	added ('OK')	image/png	etag:%2204459d2bb4d467527875a8e73d67759a%22	https://user-images.trustpilot.com/6622a9eae7a6d40012617355/73x73.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/user-images.trustpilot.com/6622a9eae7a6d40012617355/73x73.png	(from https://app.dayzboosterz.com/)
12:19:48	500/500	---M--	200	added ('OK')	image/png	etag:%22e6b5f8f993f90fbcb663c31ae4d2b3df%22	https://user-images.trustpilot.com/66a6b603da29d28f5203e5b5/73x73.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/user-images.trustpilot.com/66a6b603da29d28f5203e5b5/73x73.png	(from https://app.dayzboosterz.com/)
12:19:48	1023/1023	---M--	200	added ('OK')	image/png	etag:%22051384dea32b04d587c0603460ee534b%22	https://user-images.trustpilot.com/66d676193baba4973150f5bf/73x73.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/user-images.trustpilot.com/66d676193baba4973150f5bf/73x73.png	(from https://app.dayzboosterz.com/)
12:19:49	10401/10401	---M--	200	added ('OK')	image/png	etag:%22000acae94880dcc488602f066d633c68%22	https://user-images.trustpilot.com/66ff9683ad1e3110cddcd387/73x73.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/user-images.trustpilot.com/66ff9683ad1e3110cddcd387/73x73.png	(from https://app.dayzboosterz.com/)
12:19:49	10014/10014	---M--	200	added ('OK')	image/png	etag:%223e98fbc1254ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/NEO-Gradient-BLUE-small.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/NEO-Gradient-BLUE-small.png	(from https://app.dayzboosterz.com/)
12:19:50	24544/24544	---M--	200	added ('OK')	image/svg+xml	etag:%227c2150ae3c4ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/ab.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/ab.svg	(from https://app.dayzboosterz.com/)
12:19:51	127262/127262	---M--	200	added ('OK')	image/svg+xml	etag:%22c2e7605d3c4ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/dzrs.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/dzrs.svg	(from https://app.dayzboosterz.com/)
12:19:51	16178/16178	---M--	200	added ('OK')	image/svg+xml	etag:%22676e7623d4ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/arc.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/arc.svg	(from https://app.dayzboosterz.com/)
12:19:53	1721696/1721696	---M--	200	added ('OK')	image/svg+xml	etag:%22907fe045404ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/arcade.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/arcade.svg	(from https://app.dayzboosterz.com/)
12:19:54	625548/625548	---M--	200	added ('OK')	image/svg+xml	etag:%22d3fbd1b744ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/easylife.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/easylife.svg	(from https://app.dayzboosterz.com/)
12:19:54	26912/26912	---M--	200	added ('OK')	image/svg+xml	etag:%228fd99852e84ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/zag.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/zag.svg	(from https://app.dayzboosterz.com/)
12:19:55	1233992/1233992	---M--	200	added ('OK')	image/svg+xml	etag:%2261d12f9e74ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/dayzcompanion.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/dayzcompanion.svg	(from https://app.dayzboosterz.com/)
12:19:55	262312/262312	---M--	200	added ('OK')	image/svg+xml	etag:%226096a981e84ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/adventure.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/adventure.svg	(from https://app.dayzboosterz.com/)
12:19:56	547862/547862	---M--	200	added ('OK')	image/svg+xml	etag:%22602ebeace84ddb1:0%22	https://app.dayzboosterz.com/assets/img/featured/rnr.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/featured/rnr.svg	(from https://app.dayzboosterz.com/)
12:19:57	146098/146098	---M--	200	added ('OK')	image/png	etag:%22d8b89a96dc6bdb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/landing-page/Logo2024-1.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/landing-page/Logo2024-1.png	(from https://app.dayzboosterz.com/)
12:19:58	171070/171070	---M--	200	added ('OK')	image/png	etag:%22790592c5c80db1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/landing-page/DonSibley.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/landing-page/DonSibley.png	(from https://app.dayzboosterz.com/)
12:19:58	1765/1765	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/diamond-info.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/diamond-info.png	(from https://app.dayzboosterz.com/)
12:19:59	2140/2140	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/user-success.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/user-success.png	(from https://app.dayzboosterz.com/)
12:20:00	16776/16776	---M--	200	added ('OK')	image/png	etag:%2218886f8e256fdb1:0%22	https://app.dayzboosterz.com/assets/img/signature.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/signature.png	(from https://app.dayzboosterz.com/)
12:20:00	1337902/1337902	---M--	200	added ('OK')	image/png	etag:%2254d8e224e56bdb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/landing-page/OH-new.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/landing-page/OH-new.png	(from https://app.dayzboosterz.com/)
12:20:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Mar%202025%2017:19:49%20GMT	https://app.dayzboosterz.com/front-pages/backgrounds/cta-bg-light.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/front-pages/backgrounds/cta-bg-light.34.delayed	(from https://app.dayzboosterz.com/)
12:20:01	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Mar%202025%2017:19:50%20GMT	https://app.dayzboosterz.com/front-pages/backgrounds/cta-bg-dark.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/front-pages/backgrounds/cta-bg-dark.35.delayed	(from https://app.dayzboosterz.com/)
12:20:01	1447003/1447003	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/backgrounds/cta-bg-light.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/backgrounds/cta-bg-light.png	(from https://app.dayzboosterz.com/)
12:20:02	164525/164525	---M--	200	added ('OK')	image/png	etag:%2243dd79adc6bdb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/landing-page/PlayDayZ.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/landing-page/PlayDayZ.png	(from https://app.dayzboosterz.com/)
12:20:03	4180/4180	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/icons/contact-border.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/icons/contact-border.png	(from https://app.dayzboosterz.com/)
12:20:04	2039/2039	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2263bb6482-7f7%22	https://www.svgrepo.com/show/353655/discord-icon.svg	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/www.svgrepo.com/show/353655/discord-icon.svg	(from https://app.dayzboosterz.com/)
12:20:04	908940/908940	---M--	200	added ('OK')	image/webp	etag:%22838472fc3fd1da1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/landing-page/dzb-1.webp	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/landing-page/dzb-1.webp	(from https://app.dayzboosterz.com/)
12:20:05	1007/1007	---M--	200	added ('OK')	image/png	date:Sat,%2008%20Mar%202025%2017:19:54%20GMT	https://app.dayzboosterz.com/auth/captcha.php	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/auth/captcha.png	(from https://app.dayzboosterz.com/)
12:20:06	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Mar%202025%2017:19:55%20GMT	https://app.dayzboosterz.com/front-pages/backgrounds/footer-bg-light.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/front-pages/backgrounds/footer-bg-light.3c.delayed	(from https://app.dayzboosterz.com/)
12:20:06	804826/804826	---M--	200	added ('OK')	image/png	etag:%22095c919546adb1:0%22	https://app.dayzboosterz.com/assets/img/front-pages/backgrounds/footer-bg-light.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/img/front-pages/backgrounds/footer-bg-light.png	(from https://app.dayzboosterz.com/)
12:20:07	1245/1245	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2008%20Mar%202025%2017:19:55%20GMT	https://app.dayzboosterz.com/front-pages/backgrounds/footer-bg-dark.png	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/front-pages/backgrounds/footer-bg-dark.3d.delayed	(from https://app.dayzboosterz.com/)
12:20:08	88104/88104	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:19:56%20GMT	https://app.dayzboosterz.com/apps/tools/typesboost	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps/tools/typesboost.html	(from https://app.dayzboosterz.com/)
12:20:08	91361/91361	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:19:57%20GMT	https://app.dayzboosterz.com/apps/tools/lifetimereduce	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps/tools/lifetimereduce.html	(from https://app.dayzboosterz.com/)
12:20:09	72715/72715	---MCZ	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:19:57%20GMT	https://app.dayzboosterz.com/apps/tools/gameplay	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps/tools/gameplay.html	(from https://app.dayzboosterz.com/)
12:20:10	33808/33808	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:19:58%20GMT	https://app.dayzboosterz.com/apps/tools/latest	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps/tools/latest.html	(from https://app.dayzboosterz.com/)
12:20:11	40211/40211	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:19:59%20GMT	https://app.dayzboosterz.com/apps/tools/communities	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps/tools/communities.html	(from https://app.dayzboosterz.com/)
12:20:11	28933/28933	---M-Z	200	added ('OK')	text/html	date:Sat,%2008%20Mar%202025%2017:20:00%20GMT	https://app.dayzboosterz.com/apps/tools/partners	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/apps/tools/partners.html	(from https://app.dayzboosterz.com/)
12:20:12	26201/26201	---M-Z	200	added ('OK')	application/javascript	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/libs/popper/popper.js	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/libs/popper/popper.js	(from https://app.dayzboosterz.com/)
12:20:13	352808/352808	---MCZ	200	added ('OK')	application/javascript	etag:%220c2fa1a546adb1:0%22	https://app.dayzboosterz.com/assets/vendor/js/bootstrap.js	C:/Users/net29/OneDrive/Desktop/Viper%20and%20mines%20server%20idea/UpatedDayzBoosterz/app.dayzboosterz.com/assets/vendor/js/bootstrap.js	(from https://app.dayzboosterz.com/)
